age,income,data_usage,budget,international_calls,high_speed_internet,plan_id
60,2321,13,128,0,0,4
54,2997,6,128,1,1,3
36,10355,10,90,1,1,4
70,2081,9,34,1,1,3
41,2590,9,132,1,1,4
73,815,7,125,1,1,3
51,4771,14,147,0,1,4
39,2798,7,43,1,1,2
21,1754,12,72,1,0,4
74,916,9,60,0,1,4
27,4223,11,135,1,1,4
19,1001,6,135,0,1,2
25,5070,8,58,1,1,4
50,17881,16,59,0,0,4
55,9431,8,110,0,1,4
60,3072,10,92,1,1,4
45,5564,13,110,0,1,4
27,1487,11,141,0,1,4
62,801,7,133,0,1,2
18,3404,11,69,0,1,4
51,1635,6,48,1,0,1
20,756,12,142,0,0,4
26,539,15,112,0,1,4
22,2208,9,106,0,1,4
59,8047,15,33,0,1,3
27,2548,8,145,1,0,4
29,2431,9,40,1,1,3
35,2827,14,114,0,1,4
75,1146,16,38,0,1,3
38,1920,10,26,1,1,3
38,10440,6,79,0,1,2
18,13731,19,81,0,1,4
20,8466,10,64,0,1,4
22,6438,11,77,1,1,4
42,14011,17,26,0,1,3
75,1004,15,73,0,1,4
66,45393,13,133,0,1,4
25,381,10,123,1,1,4
34,2153,10,52,0,0,4
26,92,11,35,0,1,3
49,6325,9,117,1,1,4
23,927,7,76,1,1,3
66,1032,11,119,0,1,4
57,11748,12,143,1,1,4
38,2335,13,144,1,1,4
24,5642,7,57,0,1,2
24,1870,10,148,0,0,4
64,1153,8,80,0,1,4
56,7283,13,132,1,1,4
71,3538,9,20,1,1,3
44,3691,9,61,1,1,4
25,1643,12,124,1,1,4
26,2531,13,73,0,0,4
45,1639,10,25,1,1,3
32,6371,10,50,0,1,4
19,3076,11,29,0,1,3
24,5556,9,98,0,1,4
64,2169,8,64,1,0,4
35,17881,19,117,0,1,4
39,2792,7,54,1,1,3
67,4249,10,25,0,1,3
27,5330,7,89,1,1,3
71,1292,13,27,1,1,3
67,2108,8,120,0,1,4
50,5260,12,34,0,1,3
24,640,15,146,0,1,4
20,4580,18,65,1,1,4
31,731,10,139,1,1,4
61,671,4,43,0,0,1
63,991,16,92,1,1,4
53,4760,6,45,0,1,2
30,42147,10,29,1,1,3
33,835,12,141,0,1,4
33,3188,8,90,0,1,4
71,7985,9,149,1,1,4
22,4977,9,90,0,1,4
69,1511,9,45,0,1,3
42,5925,15,72,0,1,4
55,1782,9,131,0,1,4
55,2594,10,35,0,1,3
67,1224,5,125,0,1,2
55,8785,16,64,0,0,4
56,4002,5,148,0,1,2
73,2226,6,131,0,1,2
73,4144,10,130,0,1,4
65,3266,7,130,0,1,2
58,4057,12,91,0,1,4
43,6453,9,66,1,1,4
30,4085,7,141,0,1,2
61,1313,9,75,0,1,4
68,524,7,43,0,1,2
43,6376,11,89,0,1,4
72,1700,10,35,0,1,3
72,9109,9,27,0,1,3
18,685,13,35,0,0,3
25,1182,17,32,1,1,3
21,2635,11,29,0,1,3
38,3323,15,103,1,1,4
39,7703,9,145,0,1,4
68,8491,9,82,1,1,4
70,2835,8,92,0,1,4
75,6331,10,30,1,0,3
54,472,13,68,0,1,4
66,2139,11,54,0,1,4
20,6682,13,136,0,1,4
36,3201,14,89,0,1,4
18,12787,12,90,0,1,4
46,1167,8,90,1,1,4
40,7279,9,119,0,1,4
50,1831,11,112,1,1,4
72,4888,16,84,0,1,4
69,1252,13,141,0,1,4
58,3445,8,74,0,1,4
40,7148,9,121,0,1,4
22,6477,6,113,1,1,3
24,3363,9,121,0,1,4
74,6770,9,148,0,1,4
75,5673,8,132,0,1,4
23,2208,8,71,0,1,4
66,3599,9,76,0,1,4
39,7205,11,23,0,1,3
66,19198,11,125,0,0,4
30,5182,8,124,1,1,4
29,942,10,135,1,0,4
21,4456,11,142,1,1,4
25,18855,15,50,0,1,4
54,1558,8,101,0,1,4
48,804,6,79,0,1,2
54,4947,5,42,0,1,2
62,3166,13,97,0,0,4
43,3252,9,46,1,0,3
60,2442,7,70,0,1,2
25,1717,14,39,0,1,3
57,1464,9,69,1,1,4
50,3987,14,82,0,1,4
62,6099,8,38,1,1,3
46,2091,7,72,1,1,3
22,11055,10,50,0,0,4
45,3110,11,51,1,1,4
70,6418,14,52,0,1,4
57,1948,3,121,0,1,2
34,3459,8,39,1,0,3
72,4239,8,28,1,1,3
40,2684,8,81,1,1,4
62,930,13,107,0,0,4
26,10631,5,54,0,1,2
19,2600,8,118,0,1,4
49,398,8,24,1,1,3
68,1856,12,116,0,1,4
69,14650,6,146,0,1,2
66,9951,13,48,1,0,3
48,3925,11,73,0,1,4
24,6954,5,94,0,1,2
47,12266,11,139,1,1,4
75,3340,11,123,1,1,4
20,8611,14,145,0,1,4
68,1346,8,61,1,1,4
68,1026,14,46,0,0,3
73,3032,12,82,0,1,4
26,6246,11,48,0,1,3
27,10508,11,145,1,1,4
63,2702,16,117,1,1,4
67,1304,8,93,1,1,4
75,25885,12,36,0,0,3
64,2464,11,90,0,0,4
43,1091,6,119,0,1,2
18,5320,10,44,0,1,3
47,87086,12,143,0,1,4
74,3272,4,52,1,0,3
55,3221,9,99,0,1,4
32,6346,8,109,0,0,4
42,7609,7,41,0,1,2
23,922,7,115,0,0,1
35,13232,13,105,0,1,4
18,2645,10,76,0,1,4
73,3186,15,92,0,1,4
20,962,11,50,0,1,4
34,2154,6,105,0,1,2
65,12390,5,137,0,1,2
25,9382,2,146,0,0,1
66,4716,17,76,0,1,4
57,251,13,81,0,1,4
34,1454,7,145,0,1,2
42,4608,14,125,0,1,4
58,1941,6,118,0,1,2
29,5745,6,79,0,1,2
46,6621,8,37,1,1,3
42,12162,12,128,1,1,4
68,491,13,107,0,1,4
53,2062,12,24,0,1,3
70,1383,9,145,0,1,4
71,1695,7,52,0,0,1
42,2752,16,20,0,0,3
46,3808,14,38,1,1,3
28,5747,12,54,0,1,4
21,1376,8,79,0,1,4
31,2160,7,65,0,1,2
63,3381,11,62,0,1,4
55,3199,13,64,0,1,4
34,1686,15,55,0,0,4
19,1609,9,48,0,1,3
25,2455,5,47,0,1,2
53,679,9,106,0,1,4
27,813,11,25,0,1,3
24,2481,14,93,0,0,4
53,3211,10,117,0,1,4
33,9629,8,140,0,0,4
31,599,4,141,0,1,2
33,4627,8,110,0,0,4
42,12186,11,75,0,0,4
58,3962,8,78,0,1,4
21,1515,16,70,1,0,4
46,2118,9,98,0,1,4
73,18340,8,145,1,1,4
23,9173,5,39,0,0,1
18,1566,6,148,1,1,3
56,1392,5,28,0,1,1
18,4471,5,145,1,1,3
68,4697,10,119,0,0,4
57,12245,14,147,1,1,4
74,2424,12,25,1,1,3
20,666,8,128,0,1,4
18,2266,3,130,0,0,1
18,1842,8,146,0,0,4
56,198,6,105,0,0,1
38,2263,9,143,0,0,4
62,7775,11,144,0,1,4
47,6300,11,118,0,0,4
49,2154,8,93,0,1,4
50,1946,3,91,0,1,2
65,1772,11,131,0,1,4
39,1734,3,143,0,0,1
47,6671,5,124,0,1,2
71,11557,14,104,0,0,4
63,6333,8,47,0,1,3
21,1442,9,122,0,0,4
40,1317,12,79,0,1,4
72,12853,14,75,0,1,4
61,3234,9,124,1,1,4
42,1430,8,83,1,1,4
29,3269,16,148,0,1,4
34,781,11,114,1,1,4
70,916,8,20,0,1,3
32,1616,7,89,1,1,3
27,7296,11,149,0,0,4
52,2238,9,71,0,1,4
72,5984,6,44,0,0,1
69,3568,11,27,0,1,3
69,751,7,40,0,1,2
46,14398,11,56,0,1,4
29,886,8,53,0,1,4
18,1660,15,74,0,1,4
18,1858,7,38,1,1,2
27,6617,8,108,0,1,4
35,1598,15,109,0,1,4
64,1246,11,59,1,1,4
19,6993,12,37,1,0,3
66,2254,9,24,1,1,3
25,5630,6,35,1,1,2
39,33319,10,28,0,1,3
39,1923,15,108,0,1,4
43,4628,14,149,0,1,4
43,879,8,98,0,1,4
26,1661,11,120,0,0,4
38,4034,11,72,0,1,4
48,12511,8,40,0,1,3
69,636,11,124,0,0,4
60,4365,10,79,0,1,4
23,953,12,66,0,0,4
73,2228,8,90,0,1,4
31,1690,9,89,1,0,4
50,1397,12,91,0,1,4
24,3554,11,54,0,1,4
41,1090,15,47,0,1,3
26,116,17,85,0,1,4
28,1926,8,95,0,1,4
73,1325,15,86,0,1,4
40,1899,16,81,0,1,4
65,1329,16,86,0,1,4
68,4879,13,147,0,1,4
19,5261,17,138,0,1,4
32,808,17,53,0,1,4
52,9680,18,59,0,0,4
53,5734,13,29,0,1,3
69,1859,15,65,1,0,4
71,2590,15,46,1,1,3
45,7611,10,44,0,0,3
56,1879,13,136,0,1,4
61,6200,9,41,0,1,3
21,3976,8,77,1,0,4
27,6809,12,113,1,1,4
23,5299,12,82,0,1,4
74,1613,9,102,1,0,4
47,3430,26,64,1,1,4
71,6803,7,130,0,1,2
63,6212,15,89,0,0,4
52,5702,9,59,0,1,4
66,2367,11,33,0,1,3
60,12750,15,131,0,1,4
27,4167,12,73,0,1,4
75,15624,9,85,0,1,4
70,915,14,94,0,1,4
49,2204,11,100,0,1,4
59,2508,11,34,0,1,3
59,6835,5,24,0,1,1
20,1360,7,139,1,1,3
73,1349,10,84,0,1,4
43,7756,10,85,0,1,4
32,2562,9,73,0,1,4
34,5251,14,61,1,1,4
44,1299,8,108,0,1,4
35,5995,13,27,0,1,3
68,6960,8,137,0,1,4
36,10625,10,31,0,1,3
29,1093,9,61,0,1,4
41,901,14,85,0,1,4
22,2716,7,46,0,0,1
41,10034,10,32,0,1,3
44,1218,6,112,1,0,3
65,1010,8,39,0,1,3
47,1810,13,32,0,1,3
32,3588,9,51,0,1,4
64,3345,9,68,0,1,4
55,1226,7,75,0,1,2
61,1432,9,123,0,1,4
51,2716,7,142,0,1,2
44,1413,7,129,0,1,2
37,1039,6,50,0,0,1
58,5062,9,61,1,1,4
49,1671,9,56,0,0,4
21,1809,9,142,0,1,4
22,2108,15,92,0,1,4
70,3993,7,62,0,1,2
75,3154,9,123,0,1,4
25,1706,9,105,0,1,4
39,2578,9,132,0,0,4
59,2411,13,63,0,1,4
24,12759,11,145,1,1,4
39,2927,7,36,0,1,2
63,1314,10,80,0,1,4
47,607,16,125,0,1,4
54,7680,9,75,0,1,4
33,2739,17,64,1,1,4
32,4095,4,61,0,1,2
22,6501,9,139,0,1,4
20,1402,10,95,0,1,4
40,1369,9,20,0,0,3
27,3163,10,86,0,1,4
22,29992,9,129,1,1,4
40,1452,10,58,1,1,4
32,1766,11,21,0,1,3
35,6879,10,103,0,1,4
42,5401,10,108,0,1,4
25,1809,13,96,0,1,4
48,609,10,149,0,0,4
38,2294,16,92,0,1,4
19,18307,11,126,0,1,4
39,1913,8,146,0,0,4
25,6703,12,145,1,1,4
40,988,7,74,0,1,2
49,6893,5,101,1,1,3
25,7233,11,85,0,1,4
21,3069,2,20,0,1,1
47,10190,19,26,0,1,3
36,2673,14,53,0,1,4
40,21615,11,87,0,1,4
35,2646,7,109,0,1,2
70,2132,8,78,0,1,4
46,4147,15,132,0,1,4
40,896,11,51,0,1,4
50,3782,11,80,0,1,4
69,1314,10,103,0,1,4
64,7870,10,91,0,1,4
35,7242,11,109,1,1,4
71,1393,13,88,1,1,4
61,1911,11,138,0,0,4
50,7862,14,42,1,0,3
24,20927,7,144,1,0,3
68,3014,7,70,0,0,1
45,6846,10,22,1,1,3
18,6340,14,63,0,1,4
73,6386,7,49,1,1,2
56,299,3,29,0,1,1
51,1201,8,108,0,1,4
56,12978,11,131,1,1,4
36,1361,13,77,1,1,4
48,2413,9,67,0,1,4
30,21390,12,69,1,1,4
74,1825,11,30,0,1,3
41,3420,15,20,0,1,3
22,4544,7,34,0,1,2
40,9578,16,28,0,1,3
36,5509,7,53,1,1,3
18,1781,19,105,0,1,4
50,3013,5,41,0,1,2
67,2375,10,49,1,1,3
73,7382,8,26,0,0,3
50,2855,11,138,1,0,4
49,3723,8,31,0,0,3
45,1848,9,37,0,1,3
54,22114,7,22,0,1,1
58,1304,12,32,0,1,3
29,24933,9,24,0,1,3
26,2493,12,52,0,1,4
67,7432,10,37,0,0,3
72,3352,8,119,0,1,4
28,907,9,93,0,1,4
50,1835,12,69,0,1,4
36,9159,10,89,1,1,4
71,1045,13,136,1,1,4
74,224,8,105,1,1,4
59,488,6,64,0,1,2
51,3003,12,146,1,1,4
24,1116,7,62,0,1,2
48,3160,7,73,0,1,2
69,5379,8,137,1,1,4
19,5597,9,104,0,1,4
36,4338,16,83,0,1,4
55,22638,10,149,1,0,4
49,14486,14,74,1,1,4
27,1149,12,47,0,0,3
58,5571,10,64,0,0,4
25,5277,9,85,0,1,4
43,988,18,25,1,1,3
47,1720,9,82,0,1,4
28,586,8,68,0,1,4
58,1717,9,129,1,0,4
37,5678,7,77,0,1,2
37,8684,11,51,0,1,4
26,27308,5,71,0,1,2
25,6576,15,28,0,1,3
32,4481,10,63,1,0,4
51,18660,9,140,0,1,4
41,14087,9,107,0,1,4
50,1706,4,60,0,1,2
58,2635,10,73,0,1,4
58,5969,12,74,0,0,4
62,771,8,106,1,1,4
57,4404,12,61,0,1,4
44,4622,12,131,0,1,4
38,6213,11,59,0,1,4
22,7146,14,21,0,1,3
52,2122,14,49,1,1,3
38,4623,8,56,0,1,4
21,1969,10,127,1,1,4
66,7778,12,117,0,1,4
65,3661,9,102,0,1,4
33,7859,9,88,0,1,4
74,483,9,102,0,0,4
48,819,10,34,0,1,3
43,4104,10,48,1,0,3
69,850,12,67,1,1,4
52,8209,15,112,0,0,4
23,8274,8,57,0,1,4
50,4727,12,125,0,1,4
38,2177,6,70,0,0,1
33,2105,14,149,0,0,4
64,7298,7,83,0,0,1
56,5494,9,49,0,0,3
51,1259,6,97,0,1,2
59,4538,6,79,0,1,2
74,13154,9,149,0,1,4
32,5257,12,52,1,1,4
23,2055,10,96,0,1,4
19,2385,12,93,0,1,4
41,2052,7,99,0,0,1
73,1916,8,54,1,1,4
66,887,15,28,0,0,3
45,3320,13,111,1,1,4
18,627,8,89,1,1,4
18,6498,9,76,1,1,4
45,2146,4,141,0,1,2
53,11179,12,137,1,1,4
37,1103,8,140,1,0,4
65,2602,9,93,0,1,4
25,3329,12,71,0,1,4
18,939,11,134,1,0,4
43,4862,16,105,0,1,4
68,945,13,48,0,1,3
60,4577,9,61,0,1,4
66,13137,9,29,0,1,3
42,5395,13,147,0,1,4
27,1912,10,35,0,1,3
29,9565,6,20,1,1,1
58,30426,13,114,0,1,4
24,3824,11,144,0,1,4
29,1546,16,57,1,0,4
64,3219,5,32,0,1,2
57,882,9,110,0,0,4
34,9259,10,85,0,1,4
22,4052,13,74,1,0,4
31,1759,10,82,0,1,4
51,5020,12,141,1,1,4
65,1814,9,89,0,1,4
34,2454,10,138,0,1,4
52,2986,15,142,0,1,4
72,18166,9,57,0,1,4
18,965,9,102,0,1,4
67,6481,6,114,0,1,2
67,1474,7,139,0,0,1
53,17402,6,129,0,0,1
32,1191,14,112,1,1,4
36,1219,8,20,0,1,3
68,6423,16,115,0,1,4
59,2985,8,40,1,1,3
22,6746,10,146,1,0,4
36,10105,7,146,1,1,3
60,3608,12,86,0,0,4
56,8264,15,49,1,0,3
22,426,11,93,0,1,4
69,4297,6,140,1,1,3
29,2452,4,110,0,1,2
36,13467,8,20,1,0,3
64,339,10,145,0,1,4
29,1436,10,91,0,1,4
53,800,10,140,0,1,4
29,3695,13,149,0,1,4
35,3839,10,119,1,1,4
66,3095,11,25,1,0,3
68,6652,12,51,0,1,4
65,8991,10,46,1,1,3
60,4289,14,62,0,1,4
51,786,12,44,0,1,3
65,1710,10,108,0,1,4
50,5912,10,93,0,1,4
66,3834,12,86,0,1,4
35,1566,9,30,1,1,3
74,8399,11,45,1,1,3
46,5381,12,145,0,1,4
62,8283,9,43,1,1,3
22,4360,11,139,0,1,4
42,1460,9,26,0,1,3
41,12779,6,48,0,0,1
46,5899,19,143,0,0,4
55,5085,6,129,0,1,2
50,7360,9,134,0,1,4
27,2297,13,112,1,1,4
54,5283,10,82,0,1,4
50,2678,11,68,0,0,4
40,1426,15,108,0,0,4
75,777,12,100,0,0,4
28,396,8,146,1,1,4
41,4377,13,71,0,0,4
41,1422,9,141,0,1,4
24,1805,7,52,0,1,2
67,1380,10,105,0,1,4
38,650,20,111,1,1,4
37,8665,9,51,0,0,4
70,22653,11,119,1,1,4
27,494,8,79,0,0,4
42,4390,5,38,0,1,2
64,912,8,75,0,1,4
53,6694,6,66,1,1,3
65,12239,14,64,1,1,4
64,6492,12,30,0,1,3
32,1187,8,22,0,1,3
61,1475,9,97,0,1,4
57,1928,15,101,0,1,4
57,5965,13,35,0,0,3
67,2390,9,119,0,0,4
23,5951,16,90,0,0,4
54,3018,10,141,0,1,4
19,2789,11,31,0,1,3
29,3367,12,28,0,1,3
75,2871,4,66,0,1,2
21,627,12,72,0,1,4
40,1151,11,111,0,1,4
30,15514,8,106,0,1,4
34,4800,7,23,1,1,1
48,18074,3,86,1,0,3
33,1228,9,84,0,1,4
58,2967,6,74,1,1,3
43,2447,12,55,1,1,4
45,1048,15,110,1,1,4
18,554,5,120,0,1,2
64,1108,9,35,1,1,3
29,8498,14,101,1,0,4
54,1848,11,78,0,0,4
72,2174,5,127,0,1,2
73,2953,7,34,0,1,2
67,3507,8,112,0,0,4
37,2205,9,51,1,1,4
19,2020,13,81,0,1,4
53,4436,14,96,0,1,4
32,15204,7,101,0,1,2
55,1610,8,135,0,1,4
39,645,7,83,0,1,2
61,1592,8,128,1,1,4
67,2698,14,120,0,1,4
49,472,15,36,0,1,3
37,3292,8,58,0,0,4
53,5286,13,140,0,0,4
50,1061,12,41,0,1,3
32,2218,9,33,1,1,3
67,5866,8,113,0,1,4
63,2887,14,72,0,1,4
20,3487,4,48,1,0,1
46,2685,9,137,0,0,4
64,3264,8,114,0,0,4
44,14459,10,41,0,1,3
22,5296,9,95,0,1,4
73,389,15,77,0,1,4
48,3517,8,93,0,1,4
39,17404,8,86,0,1,4
52,3130,9,140,0,1,4
71,489,11,47,0,1,3
24,1073,8,83,1,0,4
23,2700,10,105,1,1,4
43,1348,10,108,0,0,4
71,15085,7,122,0,1,2
18,1029,8,63,1,0,4
36,2846,12,29,0,1,3
24,2964,5,103,1,1,3
53,14014,6,119,1,1,3
29,2728,8,71,0,1,4
37,9299,7,125,0,1,2
40,2313,9,107,1,1,4
42,2637,12,85,1,1,4
47,2054,9,95,0,1,4
46,522,9,139,0,0,4
48,8158,6,108,0,1,2
35,6122,10,32,0,1,3
58,2929,8,70,1,1,4
36,1867,9,41,0,1,3
71,870,9,110,0,1,4
21,1730,10,77,0,0,4
18,2880,8,42,0,1,3
58,4088,5,56,0,0,1
32,4756,6,59,1,0,3
71,1197,7,49,0,1,2
25,1249,10,103,0,1,4
32,2772,6,110,0,1,2
32,2119,10,90,0,1,4
67,5864,12,138,1,1,4
56,732,10,48,0,1,3
39,5308,13,24,0,1,3
35,3166,11,134,0,0,4
33,1606,7,56,1,1,3
19,4111,10,30,1,1,3
53,5387,6,74,1,1,3
37,444,15,43,0,1,3
33,20927,8,64,0,0,4
20,2855,12,131,0,1,4
73,4726,10,135,0,1,4
47,4600,10,57,0,0,4
72,3524,13,45,0,1,3
19,1768,8,146,1,1,4
52,3268,11,100,0,0,4
43,2991,7,61,0,0,1
74,3960,8,65,0,1,4
22,13780,14,128,0,1,4
19,2197,12,102,0,1,4
68,1190,9,139,0,0,4
73,3116,10,104,0,1,4
37,1428,12,130,1,1,4
51,980,9,50,0,0,4
51,1419,16,148,1,1,4
71,739,13,75,0,1,4
73,824,19,56,1,1,4
72,12845,10,42,0,0,3
37,8561,12,148,0,1,4
67,2884,12,103,1,1,4
42,1009,9,35,0,1,3
37,456,11,128,0,1,4
42,2247,17,147,0,1,4
70,5706,10,117,1,1,4
31,2642,11,43,0,1,3
64,7644,6,143,1,0,3
61,1940,12,87,0,1,4
60,2234,4,108,0,1,2
60,5106,9,32,0,0,3
56,782,15,113,0,1,4
29,3646,15,28,0,0,3
65,3474,9,87,1,1,4
22,2363,13,71,0,1,4
19,11369,13,84,0,1,4
71,5937,9,89,0,0,4
33,611,9,131,0,1,4
72,2035,7,68,0,1,2
47,1484,10,111,0,1,4
64,2651,12,78,0,1,4
60,1109,9,106,1,1,4
55,1036,13,140,1,0,4
62,2520,15,135,0,1,4
68,3230,9,105,0,1,4
59,1309,9,38,0,1,3
41,1166,10,38,0,0,3
68,611,4,21,1,0,1
47,4099,5,96,0,1,2
54,2012,12,95,1,0,4
74,1641,9,108,0,1,4
70,6859,7,102,0,0,1
56,231,5,41,0,1,2
28,5040,15,50,0,1,4
31,12349,6,52,0,1,2
40,368,6,100,0,1,2
70,421,13,149,1,1,4
33,697,7,77,0,1,2
67,893,8,69,0,0,4
38,8105,8,53,1,1,4
72,2277,9,59,0,1,4
72,22724,16,66,0,1,4
21,2050,9,125,0,1,4
50,2223,5,139,0,1,2
71,11228,16,110,0,1,4
64,231,15,52,0,1,4
31,3325,14,135,0,1,4
36,5136,5,56,1,1,3
22,9093,9,129,1,0,4
53,7291,12,131,0,1,4
48,3874,8,102,0,1,4
62,10890,14,94,0,1,4
35,11704,7,105,0,1,2
61,5708,10,112,0,1,4
48,1083,12,142,0,0,4
72,3469,7,120,0,1,2
47,6776,2,73,1,1,3
38,2257,11,149,0,1,4
64,5994,10,91,0,1,4
47,2784,12,142,1,1,4
72,1688,12,82,0,1,4
58,3462,12,73,0,1,4
21,758,10,66,1,0,4
22,3838,10,133,0,0,4
58,1456,13,104,0,1,4
62,5313,9,41,0,1,3
27,957,12,46,0,0,3
44,20239,16,79,0,1,4
33,1071,11,75,0,1,4
47,7021,11,41,0,0,3
30,2567,6,93,0,1,2
53,5017,8,44,0,1,3
38,6200,8,131,0,0,4
62,2441,6,85,0,1,2
70,2526,8,98,0,0,4
57,2469,11,94,0,1,4
62,419,6,45,1,1,2
32,6863,5,98,0,1,2
37,3107,17,52,1,0,4
37,2121,4,146,0,1,2
62,2614,2,142,0,1,2
72,1914,10,26,1,0,3
22,387,7,52,0,1,2
71,1923,7,114,0,1,2
71,2958,16,111,1,1,4
49,1324,7,110,1,1,3
23,3137,15,118,0,1,4
47,6961,5,149,0,1,2
43,1643,10,26,0,0,3
54,706,12,64,0,1,4
30,3133,14,20,1,1,3
46,4566,11,132,0,0,4
22,16592,7,38,0,1,2
42,1834,16,145,1,1,4
30,3084,6,124,0,1,2
41,10037,8,126,0,1,4
48,1262,11,92,0,1,4
37,5199,5,96,1,1,3
72,5030,9,59,1,1,4
25,5530,11,107,0,1,4
26,1658,9,133,0,1,4
38,1188,8,109,0,1,4
68,2309,15,97,0,1,4
37,2943,8,75,0,1,4
32,781,8,71,0,0,4
43,5014,10,135,0,1,4
71,6903,11,63,1,1,4
59,854,12,80,0,1,4
28,7323,14,129,0,1,4
54,928,9,31,1,0,3
58,1438,5,61,1,0,3
28,3062,17,110,0,0,4
44,3284,8,51,0,1,4
47,11547,8,103,1,1,4
36,5618,11,71,1,1,4
51,3930,9,132,0,1,4
55,1523,11,59,1,1,4
40,1809,14,103,0,0,4
70,1140,11,126,0,1,4
18,1847,15,45,0,0,3
20,16739,9,131,1,1,4
20,2665,12,124,0,1,4
45,3576,8,22,0,1,3
31,1919,13,37,0,1,3
69,1168,14,142,1,1,4
47,3454,8,74,0,1,4
75,3461,14,70,0,1,4
71,9514,16,109,0,0,4
22,1827,11,101,0,1,4
66,1920,12,74,1,1,4
32,1373,10,115,0,1,4
55,3716,8,145,0,1,4
31,8704,12,65,1,1,4
31,8378,11,107,0,1,4
74,16550,8,131,1,1,4
66,839,7,126,0,1,2
25,4155,9,65,1,1,4
25,4664,11,38,1,1,3
36,681,9,139,0,0,4
49,7782,9,140,0,0,4
48,301,12,81,0,1,4
46,2339,7,64,1,1,3
58,571,10,94,0,1,4
28,61020,7,111,0,1,2
62,2658,13,50,0,1,4
30,7706,11,22,0,1,3
44,3061,11,27,0,1,3
73,1469,15,49,0,1,3
36,9019,13,85,1,0,4
43,2883,5,114,0,1,2
70,913,6,116,1,0,3
68,1582,12,123,0,1,4
54,1092,11,106,0,1,4
65,2726,10,27,1,1,3
26,2250,10,60,1,0,4
45,2423,15,26,1,1,3
49,4800,12,90,0,1,4
69,43580,13,117,0,1,4
71,3209,9,64,0,1,4
20,1319,11,138,0,1,4
68,28719,11,146,1,1,4
49,13055,14,65,0,1,4
22,5169,7,37,0,1,2
25,3419,19,32,0,1,3
31,4426,9,78,1,1,4
73,286,10,129,0,1,4
20,603,6,113,0,0,1
41,7143,5,24,0,1,1
30,12629,5,103,0,1,2
60,489,10,58,1,1,4
46,1240,6,65,0,1,2
25,1533,13,76,1,0,4
68,1167,11,109,0,1,4
59,4041,9,120,1,1,4
48,6278,10,61,1,1,4
43,1075,11,48,0,1,3
35,720,10,119,0,1,4
75,920,12,77,0,1,4
35,1893,9,63,0,1,4
74,14594,14,139,0,1,4
24,3186,7,116,0,0,1
65,20515,7,77,0,1,2
55,6583,6,39,0,1,2
65,1594,14,34,0,1,3
33,3412,10,54,1,1,4
72,1763,13,36,0,1,3
73,998,9,118,0,1,4
50,2191,6,86,0,1,2
73,6574,14,101,1,1,4
68,1674,8,98,1,1,4
20,2350,8,51,0,1,4
55,1650,7,137,1,0,3
21,11514,6,38,1,1,2
53,2490,13,132,1,1,4
21,2163,7,45,0,0,1
59,2215,14,73,0,1,4
26,4135,13,41,0,1,3
57,3252,12,35,1,1,3
68,7805,8,99,1,1,4
34,2031,8,148,1,1,4
34,17567,5,80,0,1,2
50,1444,6,118,0,1,2
37,3366,11,144,0,0,4
31,4768,11,118,0,0,4
39,2923,11,92,1,1,4
69,3024,12,140,0,1,4
44,1236,14,84,0,1,4
60,5840,13,48,0,1,3
20,3496,15,47,0,1,3
41,3064,7,47,1,1,2
47,445,19,38,0,1,3
25,5250,4,109,0,1,2
39,5577,12,57,1,1,4
42,189,11,78,0,1,4
27,5651,12,118,1,1,4
66,2367,2,110,0,1,2
46,566,11,53,0,1,4
57,1133,9,87,0,1,4
71,865,8,26,1,1,3
18,1274,12,26,0,1,3
69,5098,9,41,0,1,3
38,5366,10,108,1,1,4
56,5313,8,68,0,1,4
41,2305,9,147,0,0,4
26,41288,10,132,0,1,4
61,255,12,67,1,1,4
71,1088,12,26,0,1,3
43,3839,17,25,1,1,3
26,1525,12,93,0,1,4
37,2263,8,116,0,1,4
73,3114,3,58,0,1,2
52,2218,7,65,0,0,1
53,750,10,66,0,1,4
59,6820,14,41,1,1,3
53,6865,12,93,0,1,4
71,14438,6,83,0,1,2
26,453,7,61,0,0,1
39,6434,13,89,0,1,4
18,1257,5,140,0,0,1
22,2637,5,91,0,1,2
26,1553,11,37,0,1,3
54,1144,8,77,0,1,4
55,5550,12,58,0,1,4
36,15989,10,77,0,1,4
25,21435,10,35,1,0,3
59,8397,11,53,0,1,4
60,977,8,117,0,1,4
49,2617,10,42,0,1,3
30,2823,13,82,0,1,4
37,5078,7,96,0,1,2
53,6215,5,77,0,0,1
60,1874,3,103,0,1,2
61,10414,16,99,0,1,4
54,31362,8,43,0,1,3
47,4264,10,121,0,1,4
27,1693,12,37,0,1,3
48,8730,9,86,0,1,4
42,9072,9,71,0,1,4
46,5976,11,61,0,1,4
41,2970,9,61,0,1,4
56,12155,5,148,0,1,2
38,1139,8,69,0,0,4
58,2793,6,66,1,1,3
26,20014,9,102,0,0,4
59,2917,10,61,0,1,4
59,3063,4,144,0,1,2
19,3712,10,145,1,1,4
21,1200,15,114,1,0,4
25,949,15,74,0,1,4
49,1744,9,61,1,0,4
31,2479,3,74,0,1,2
66,9651,8,93,1,1,4
30,3875,9,67,0,1,4
38,13603,10,145,0,0,4
41,5099,13,80,1,1,4
67,7083,10,45,0,1,3
35,5609,7,136,0,1,2
62,14603,12,37,0,0,3
57,3162,6,29,0,1,1
